Name,Main category,Sub category,Valve,Level,Combined_tags
\\PIGILCollective\SACPP_CEN_VI2556_BAND4_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2556_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI2570_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_PI2570_PV INLET PRESSURE 1
\\PIGILCollective\SACPP_CEN_TI2570_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_TI2570_PV INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_T2581MLD_MV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_T2581MLD_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_T2580MLD_MV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_T2580MLD_MV TEMPERATURE CONTROL VALVE 2
\\PIGILCollective\SACPP_CEN_VI2570_GAP_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2570_OVERALL_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2570_BAND1_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2570_BAND2_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2570_BAND3_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2570_BAND4_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2570_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2571_GAP_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2571_OVERALL_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2571_BAND1_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2571_BAND2_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2571_BAND3_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2571_BAND4_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_VI2571_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI2600_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_PI2600_PV INLET PRESSURE 1
\\PIGILCollective\SACPP_CEN_PI2601_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_PI2601_PV OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2602_PV,Liquid_Processing,Air coolers,0,0,SACPP_CEN_TI2602_PV OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2929_PV,Utility,Air coolers,0,0,SACPP_CEN_TI2929_PV OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_VI2928_GAP_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2928_OVERALL_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2928_BAND1_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2928_BAND2_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2928_BAND3_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2928_BAND4_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2928_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2929_GAP_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2929_OVERALL_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2929_BAND1_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2929_BAND2_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2929_BAND3_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2929_BAND4_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2929_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2936_GAP_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2936_OVERALL_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2936_BAND1_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2936_BAND2_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2936_BAND3_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2936_BAND4_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2936_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2938_GAP_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2938_OVERALL_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2938_BAND1_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2938_BAND2_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2938_BAND3_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2938_BAND4_PV,Utility,Air coolers,0,0,SACPP_CEN_VI2938_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_TIC2950_PV,Gas_Processing,Air coolers,Yes,0,SACPP_CEN_TIC2950_PV OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2950_MV,Gas_Processing,Air coolers,Yes,0,SACPP_CEN_TIC2950_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TIC2960_PV,Gas_Processing,Air coolers,Yes,0,SACPP_CEN_TIC2960_PV OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2960_MV,Gas_Processing,Air coolers,Yes,0,SACPP_CEN_TIC2960_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2117_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2117_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2115-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2115-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SA-E2150-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2150-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2153_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2153_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2150_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2150_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2152_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2152_PV TUBE SIDE INLET TEMPERATURE 2
\\PIGILCollective\SACPP_CEN_TI2154_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2154_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2151_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2151_PV TUBE SIDE OUTLET TEMPERATURE 2
\\PIGILCollective\SACPP_CEN_TCV2200_MV,Liquid_Processing,Heat exchangers,Yes,0,SACPP_CEN_TCV2200_MV EXCHANGER BYPASS CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2200_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2200_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2200_2205-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2200_2205-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2202_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2202_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TCV2201_MV,Liquid_Processing,Heat exchangers,Yes,0,SACPP_CEN_TCV2201_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2201_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2201_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2337_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2337_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2335-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2335-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SA-E2370-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2370-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2373_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2373_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2370_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2370_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2372_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2372_PV TUBE SIDE INLET TEMPERATURE 2
\\PIGILCollective\SACPP_CEN_TI2374_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2374_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2371_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2371_PV TUBE SIDE OUTLET TEMPERATURE 2
\\PIGILCollective\SACPP_CEN_TCV2420_MV,Liquid_Processing,Heat exchangers,Yes,0,SACPP_CEN_TCV2420_MV EXCHANGER BYPASS CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2420_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2420_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2420_2425-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2420_2425-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2422_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2422_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TCV2421_MV,Liquid_Processing,Heat exchangers,Yes,0,SACPP_CEN_TCV2421_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2421_PV,Gas_Processing,Heat exchangers,0,0,SACPP_CEN_TI2421_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_T2506MLD_MV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_T2506MLD_MV EXCHANGER BYPASS CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2507_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2507_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2505-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2505-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2508_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2508_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_T2505MLD_MV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_T2505MLD_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2505_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_PI2505_PV TUBE SIDE INLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2505_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2505_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2506_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2506_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_FQI2511_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_FQI2511_PV PROCESS FLOW RATE
\\PIGILCollective\SACPP_CEN_TI2532_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2532_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2530A-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2530A-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2533_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2533_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TY2530_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TY2530_PV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2530_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_PI2530_PV TUBE SIDE INLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2530_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2530_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_PI2531_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_PI2531_PV TUBE SIDE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2530B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2530B_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2532B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2532B_PV SHELL SIDE INLET TEMPERATURE
\\PIGILCollective\SA-E2530B-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-E2530B-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2533B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2533B_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_PI2530B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_PI2530B_PV TUBE SIDE INLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2530B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2530B_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_PI2531B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_PI2531B_PV TUBE SIDE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2531B_PV,Liquid_Processing,Heat exchangers,0,0,SACPP_CEN_TI2531B_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_FI2926_PV,Utility,Heat exchangers,0,0,SACPP_CEN_FI2926_PV HEATER FLOW RATE
\\PIGILCollective\SA-H2926-SACPP.Shell Side Interstage Temperature,Liquid_Processing,Heat exchangers,0,0,SA-H2926-SACPP.SHELL SIDE INTERSTAGE TEMPERATURE SHELL SIDE INTERSTAGE TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2928_PV,Utility,Heat exchangers,0,0,SACPP_CEN_TI2928_PV SHELL SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TDIC2926_MV,Utility,Heat exchangers,Yes,0,SACPP_CEN_TDIC2926_MV TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2927_PV,Utility,Heat exchangers,0,0,SACPP_CEN_TI2927_PV TUBE SIDE INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI2926_PV,Utility,Heat exchangers,0,0,SACPP_CEN_TI2926_PV TUBE SIDE OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_PDI2922_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_PDI2922_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_LIC2923_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC2923_PV LOWER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_LIC2922_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC2922_PV UPPER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_PI2922_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_PI2922_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2924_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_PDI2924_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_LIC2925_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC2925_PV LOWER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_LIC2924_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC2924_PV UPPER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_PI2924_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_PI2924_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_FI3010_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_FI3010_PV GAS OUTLET FLOW RATE
\\PIGILCollective\SACPP_CEN_PI3010_PV,Utility,Filter Coalescers,0,0,SACPP_CEN_PI3010_PV INLET PRESSURE
\\PIGILCollective\SACPP_CEN_LIC3016_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC3016_PV LOWER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_LIC3011_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC3011_PV UPPER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_LIC3026_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC3026_PV LOWER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_LIC3021_PV,Utility,Filter Coalescers,0,Y,SACPP_CEN_LIC3021_PV UPPER LIQUID LEVEL
\\PIGILCollective\SACPP_CEN_PDI2120_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2120_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2125_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2125_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2140_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2140_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2145_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2145_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2340_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2340_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2345_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2345_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2360_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2360_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2365_PV,Gas_Processing,Filters,0,0,SACPP_CEN_PDI2365_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2817_PV,Utility,Filters,0,0,SACPP_CEN_PDI2817_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2822_PV,Utility,Filters,0,0,SACPP_CEN_PDI2822_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2842_PV,Utility,Filters,0,0,SACPP_CEN_PDI2842_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_PDI5110_PV,Utility,Filters,0,0,SACPP_CEN_PDI5110_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_PE_G5070_DAILY_RUN_HOUR,Utility,Generators,0,0,SACPP_PE_G5070_DAILY_RUN_HOUR DAILY ONLINE HOURS
\\PIGILCollective\Gas Producer.Fuel Gas Flow Rate,Utility,Generators,0,0,GAS PRODUCER.FUEL GAS FLOW RATE FUEL GAS FLOW RATE
\\PIGILCollective\Gas Producer.Turbine Temp,Utility,Generators,0,0,GAS PRODUCER.TURBINE TEMP TURBINE TEMP
\\PIGILCollective\SACPP_CEN_PDI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PDI2110_PV GLYCOL T1 CONTACTOR DP
\\PIGILCollective\SACPP_CEN_PI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2110_PV GLYCOL T1 CONTACTOR P
\\PIGILCollective\SACPP_CEN_TI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2110_PV GLYCOL T1 CONTACTOR T
\\PIGILCollective\SACPP_CEN_FI2080_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2080_PV GLYCOL T1 GAS RATE
\\PIGILCollective\SACPP_CEN_TI2115_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2115_PV GLYCOL T1 GLYCOL FEED TEMP
\\PIGILCollective\SACPP_CEN_LIC2111_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2111_PV GLYCOL T1 GLYCOL LEVEL CONTROL
\\PIGILCollective\SACPP_CEN_FIC2190_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FIC2190_PV GLYCOL T1 GLYCOL RATE
\\PIGILCollective\SACPP_CEN_MI2115T1_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_MI2115T1_PV GLYCOL T1 OUTLET MOISTURE
\\PIGILCollective\SACPP_CEN_TIC2165_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2165_PV GLYCOL T1 REBOIL TEMP
\\PIGILCollective\SACPP_CEN_FI2170_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2170_PV GLYCOL T1 STRIPPING GAS
\\PIGILCollective\SACPP_CEN_PDI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PDI2330_PV GLYCOL T2 CONTACTOR DP
\\PIGILCollective\SACPP_CEN_PI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2330_PV GLYCOL T2 CONTACTOR P
\\PIGILCollective\SACPP_CEN_TI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2330_PV GLYCOL T2 CONTACTOR T
\\PIGILCollective\SACPP_CEN_FI2310_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2310_PV GLYCOL T2 GAS RATE
\\PIGILCollective\SACPP_CEN_TI2335_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2335_PV GLYCOL T2 GLYCOL FEED TEMP
\\PIGILCollective\SACPP_CEN_LIC2331_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2331_PV GLYCOL T2 GLYCOL LEVEL CONTROL
\\PIGILCollective\SACPP_CEN_FIC2410_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FIC2410_PV GLYCOL T2 GLYCOL RATE
\\PIGILCollective\SACPP_CEN_MI2115T2_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_MI2115T2_PV GLYCOL T2 OUTLET MOISTURE
\\PIGILCollective\SACPP_CEN_TIC2385_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2385_PV GLYCOL T2 REBOIL TEMP
\\PIGILCollective\SACPP_CEN_FI2390_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2390_PV GLYCOL T2 STRIPPING GAS
\\BKKHQW12AHWV09\Chevron_AF_2017\Gulf of Thailand\Satun\Sales Gas\Satun FC|PTT Nomination,Gas_Processing,Glycol,0,0,#VALUE!
\\PIGILCollective\SACPP_CEN_LIC2110_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2110_PV CONDENSATE LEVEL
\\PIGILCollective\SACPP_CEN_PI2112_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2112_PV CONDENSATE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PDI2110_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_FI2070_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2070_PV GAS FLOW RATE
\\PIGILCollective\SACPP_CEN_TI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2110_PV GAS INLET TEMPERATURE 1
\\PIGILCollective\SACPP_CEN_PI2111_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2111_PV GAS OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2116_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2116_PV GAS OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_LIC2111_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2111_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_LIC2111_MV,Liquid_Processing,Glycol,Yes,0,SACPP_CEN_LIC2111_MV GLYCOL LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2113_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2113_PV GLYCOL OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2115_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2115_PV GLYCOL TEMPERATURE
\\PIGILCollective\SACPP_CEN_PI2110_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2110_PV VESSEL PRESSURE
